facility_name(시설명),business_type(업종명),road_address(소재지도로명주소),jibun_address(소재지지번주소),latitude(위도),longitude(경도),business_status(영업상태명),has_transport_vehicle(운반용차량보유여부),has_storage_facility(저장시설보유여부),phone(전화번호),supervising_agency(관리기관명),as_of_date(데이터기준일자),provider_org_code(제공기관코드),provider_org_name(제공기관명)
맘메디칼,일반종합도매,"인천광역시 서구 백범로934번길 30-12, 3층 (가좌동)",,37.4907139181,126.6564154058,영업,Y,Y,032-554-1888,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
(주)메디움,일반종합도매,"인천광역시 서구 심곡로 112, 2층 (심곡동)",,37.5428768453,126.6819591776,영업,Y,Y,032-330-3379,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
(주)이안메디팜,일반종합도매,"인천광역시 서구 정서진4로 25, 에이동 3층 01호 (오류동)",,37.55652019,126.6171035,영업,N,N,032-218-0607,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
주식회사 금화메디클,일반종합도매,"인천광역시 서구 심곡로 93, 4층 일부호 (심곡동)",,37.5421428691,126.6800156149,영업,Y,Y,,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
경춘에너지㈜,의료용고압가스,경기도 남양주시 수동면 남가로 1558,,37.69839726,127.3304183,영업,Y,Y,,경기도 남양주시청,2025-09-04,3990000,경기도 남양주시
주식회사 지윤팜,일반종합도매,"인천광역시 서구 가재울로 111, 주안dh비즈타워2차 202호 (가좌동)",,37.4761966891,126.6849920047,영업,N,N,,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
인우특수가스,의료용고압가스,인천광역시 서구 건지로95번길 35-1 (석남동),,37.50217976,126.6503193,영업,Y,Y,,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
(주)비아다빈치 인천지점,일반종합도매,"인천광역시 서구 심곡로 112, 2층 201호 (심곡동)",,37.5428768453,126.6819591776,영업,N,N,02-356-6523,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
(주)남정메디슨,일반종합도매,"인천광역시 서구 건지로 183, 1동 305, 306, 307, 308호 (석남동)",,37.499418173,126.6623941957,영업,Y,Y,032-583-6001,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
(주)블루솔루션즈 메디컬코리아,일반종합도매,"인천광역시 서구 정서진4로 10, (주)웰팜 인천물류센터 211호 (오류동)",,37.55791657,126.6155586,영업,N,N,,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
정도약품,일반종합도매,"인천광역시 서구 중봉대로 588, 청라센트럴프라자 11층 1103-T09호 (청라동)",,37.5320476911,126.650256298,영업,N,N,,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
마켄코리아유한회사 인천지점,일반종합도매,"인천광역시 서구 갑문3로 37, 티제이물류센터 관리동 2(일부)층 (오류동)",,37.56421204,126.6014729,영업,Y,Y,032-724-9243,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
한경팜,일반종합도매,"인천광역시 서구 정서진4로 10, (주)웰팜 인천물류센터 2층 205호 (오류동)",,37.55791657,126.6155586,영업,N,N,,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
(사)한국근로장애인진흥회,일반종합도매,"인천광역시 서구 원당대로608번안길 15, 4층 (당하동)",,37.5916604952,126.6669526082,영업,N,N,032-435-8857,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
(주)비엔씨글로벌,일반종합도매,"인천광역시 서구 정서진4로 10, (주)웰팜 인천물류센터 2층 201호 (오류동)",,37.55791657,126.6155586,영업,N,N,032-822-9958,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
(주)우성메디코스,일반종합도매,"인천광역시 서구 청라한내로 110, 청라금융단지오피스 A동 4층 414,415,416호 (청라동)",,37.5354772085,126.6280512585,영업,N,N,,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
주식회사 와이에이치팜,일반종합도매,"인천광역시 서구 완정로 179, 제이원검단메디컬프라자 601동 6층 247호 (왕길동)",,37.6022797223,126.6565194621,영업,N,N,,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
이룸메디칼,일반종합도매,"인천광역시 서구 원당대로 865, 대산프라자 505동 40호 (원당동)",,37.5938851437,126.6977602346,영업,N,N,,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
주식회사 앤플러스팜,일반종합도매,"인천광역시 서구 봉수대로 295, 2층 204호 (석남동)",,37.5022028001,126.6611310431,영업,Y,Y,032-572-8699,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
원약품 주식회사,일반종합도매,"인천광역시 서구 정서진4로 25, A동 4층 01호 (오류동)",,37.55652019,126.6171035,영업,N,N,032-831-1506,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
(주)비알바이오팜,일반종합도매,"인천광역시 서구 청라한내로72번길 13, 청라 큐브시그니처 2차 오피스텔 317호 (청라동)",,37.5320278608,126.6290164808,영업,N,N,,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
유민메디팜,일반종합도매,"인천광역시 서구 정서진4로 25, A동 403호 (오류동)",,37.55652019,126.6171035,영업,N,N,,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
예스팜,일반종합도매,"인천광역시 서구 원당대로 865, 대산프라자 505-4호 (원당동)",,37.5938851437,126.6977602346,영업,N,N,,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
비앤에스메디칼,일반종합도매,"인천광역시 서구 완정로 179, 제이원검단메디컬프라자 601-719호 (왕길동)",,37.6022797223,126.6565194621,영업,N,N,,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
(주)루미팜,일반종합도매,"인천광역시 서구 중봉대로 490, 337호 (청라동)",,37.5227798723,126.6504664116,영업,N,N,,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
숙면팜,일반종합도매,"인천광역시 서구 크리스탈로102번길 22, 경연타워 615호 (청라동)",,37.5338722354,126.6392133289,영업,N,N,,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
주식회사 휴먼메디팜,일반종합도매,"인천광역시 서구 정서진4로 25, A동 405호 (오류동)",,37.55652019,126.6171035,영업,N,N,,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
(주)유로피나,일반종합도매,"인천광역시 서구 정서진4로 25, A동 402호 (오류동)",,37.55652019,126.6171035,영업,N,N,,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
(주)이한약품,일반종합도매,"인천광역시 서구 정서진4로 25, A동 408호 (오류동)",,37.55652019,126.6171035,영업,N,N,,인천광역시 서구보건소,2025-07-11,3560000,인천광역시 서구
홍익메디케어㈜,일반종합도매,대구광역시 달성군 화원읍 화원로 1길 1 3층,,35.805467,128.500529,영업,Y,Y,070-4531-0000,대구광역시 달성군 보건소,2025-07-11,3480000,대구광역시 달성군
명지디브이㈜,일반종합도매,"대구광역시 달성군 가창면 가창동로 4길 18-6, 나동 1층",,35.7787728904,128.6643719004,영업,Y,Y,053-211-9670,대구광역시 달성군 보건소,2025-07-11,3480000,대구광역시 달성군
화성한약도매약업사,한약도매,대구광역시 달성군 화원읍 화원로 29-3,,35.806769,128.499046,영업,Y,Y,053-636-7414,대구광역시 달성군 보건소,2025-07-11,3480000,대구광역시 달성군
조은한약,한약도매,대구광역시 달성군 화원읍 류목정길 45,,35.793495,128.485745,영업,Y,Y,053-216-5688,대구광역시 달성군 보건소,2025-07-11,3480000,대구광역시 달성군
가창약업사,한약도매,대구광역시 달성군 가창면 가창로 123길 16-3,,35.769471,128.647911,영업,Y,Y,053-767-2007,대구광역시 달성군 보건소,2025-07-11,3480000,대구광역시 달성군
그린약품,일반종합도매,"대구광역시 달성군 구지면 창리로 19길 49, 103호",,35.6632104451,128.4107150189,영업,Y,Y,053-633-2911,대구광역시 달성군 보건소,2025-07-11,3480000,대구광역시 달성군
(주)에스약품,일반종합도매,대구광역시 달성군 가창면 가창로 213길 8,,35.799843,128.622361,영업,Y,Y,053-766-0003,대구광역시 달성군 보건소,2025-07-11,3480000,대구광역시 달성군
에스팜,일반종합도매,대구광역시 달성군 가창면 가창로 213길 8,,35.799843,128.622361,영업,Y,Y,053-765-1003,대구광역시 달성군 보건소,2025-07-11,3480000,대구광역시 달성군
(주)팜앤비즈,일반종합도매,경기도 남양주시 오남읍 진건오남로 622-11,,37.68885195,127.2133115,영업,Y,Y,02-579-5404,경기도 남양주시청,2025-09-04,3990000,경기도 남양주시
제이에스팜,일반종합도매,"대구광역시 달성군 현풍읍 테크노상업로 2길 10, 202호",,35.691896,128.454708,영업,Y,Y,070-7576-0095,대구광역시 달성군 보건소,2025-07-11,3480000,대구광역시 달성군
주식회사 화셈약품,일반종합도매,"대구광역시 달성군 화원읍 사문진로 319-2, 3층",,35.808784,128.485150,휴업,Y,Y,053-981-0020,대구광역시 달성군 보건소,2025-07-11,3480000,대구광역시 달성군
제일에너텍,의료용고압가스,대구광역시 달성군 하빈면 하빈로 77길 31-1,,35.902632,128.442756,영업,Y,Y,053-582-5036,대구광역시 달성군 보건소,2025-07-11,3480000,대구광역시 달성군
달성산업가스,의료용고압가스,대구광역시 달성군 유가읍 달창로 63,,35.650112,128.453204,영업,Y,Y,053-611-8484,대구광역시 달성군 보건소,2025-07-11,3480000,대구광역시 달성군
대성특수종합가스,의료용고압가스,대구광역시 달성군 다사읍 서재로 16길 25,,35.870337,128.499311,영업,Y,Y,053-592-5252,대구광역시 달성군 보건소,2025-07-11,3480000,대구광역시 달성군
현풍종합가스,의료용고압가스,대구광역시 달성군 현풍읍 현풍서로 14,,35.694882,128.437392,영업,Y,Y,053-615-4141,대구광역시 달성군 보건소,2025-07-11,3480000,대구광역시 달성군
북동특수가스,의료용고압가스,대구광역시 달성군 논공읍 논공중앙로 28길 9,,35.727343,128.450869,영업,Y,Y,053-615-1000,대구광역시 달성군 보건소,2025-07-11,3480000,대구광역시 달성군
(주)논공종합가스,의료용고압가스,대구광역시 달성군 논공읍 논공로 830-1,,35.727229,128.437348,영업,Y,Y,053-615-5035,대구광역시 달성군 보건소,2025-07-11,3480000,대구광역시 달성군
달성종합가스,의료용고압가스,대구광역시 달성군 옥포읍 본리로 18길 4,,35.793314,128.455879,영업,Y,Y,053-614-8090,대구광역시 달성군 보건소,2025-07-11,3480000,대구광역시 달성군
협성경북종합가스,의료용고압가스,대구광역시 달성군 다사읍 서재로 16길 6,,35.870070,128.497056,영업,Y,Y,053-587-0040,대구광역시 달성군 보건소,2025-07-11,3480000,대구광역시 달성군
대경산업가스,의료용고압가스,대구광역시 달성군 논공읍 비슬로 314길 23,,35.762960,128.403486,영업,Y,Y,053-632-0111,대구광역시 달성군 보건소,2025-07-11,3480000,대구광역시 달성군
(주)더블유팜이노베이션,일반종합도매,"서울특별시 은평구 진흥로 176-1, 1층 (녹번동)",,37.608117,126.9292951,영업,Y,N,,서울시 은평구보건소,2025-07-10,3110000,서울특별시 은평구
㈜원풍약품상사,원료의약품도매,서울특별시 은평구 가좌로7길 9 (응암동),,37.58657201,126.9201823,영업,Y,Y,,서울시 은평구보건소,2025-07-10,3110000,서울특별시 은평구
성은메디칼약품(주),일반종합도매,"서울특별시 은평구 은평로 161, 3층 (응암동)",,37.60135306,126.9255903,영업,Y,N,,서울시 은평구보건소,2025-07-10,3110000,서울특별시 은평구
㈜제이에스팜,일반종합도매,"서울특별시 은평구 은평터널로 134, 4층 (신사동)",,37.59104115,126.9055819,영업,Y,Y,,서울시 은평구보건소,2025-07-10,3110000,서울특별시 은평구
㈜청원양행,일반종합도매,"서울특별시 은평구 서오릉로 277, 2층,3층 (구산동)",,37.61878266,126.9056263,영업,Y,Y,,서울시 은평구보건소,2025-07-10,3110000,서울특별시 은평구
서울리프,한약도매,서울특별시 은평구 연서로 93-1 (구산동),,37.60765782,126.9150259,영업,Y,Y,,서울시 은평구보건소,2025-07-10,3110000,서울특별시 은평구
에스앤제이팜(주),일반종합도매,"서울특별시 은평구 갈현로 141, 2층 (구산동)",,37.6106044,126.9109713,영업,Y,Y,,서울시 은평구보건소,2025-07-10,3110000,서울특별시 은평구
한산바이오팜(주),일반종합도매,"서울특별시 은평구 불광로 90, 제상가동 1층 147호 (불광동, 대호프라자아파트)",,37.61506867,126.9330007,영업,Y,Y,,서울시 은평구보건소,2025-07-10,3110000,서울특별시 은평구
(주)비아다빈치 서울지점,일반종합도매,"서울특별시 은평구 통일로 1034, 226-2호 (진관동, 은평 스카이뷰 자이)",,37.63528107,126.9176562,영업,Y,N,,서울시 은평구보건소,2025-07-10,3110000,서울특별시 은평구
파모츠,일반종합도매,"서울특별시 은평구 통일로 739, 오산빌딩 3층 301호 (대조동)",,37.6112522,126.9287343,영업,Y,N,,서울시 은평구보건소,2025-07-10,3110000,서울특별시 은평구
경안약품,일반종합도매,대구광역시 수성구 무열로 65 (만촌동),대구광역시 수성구 만촌동 994-41,35.86435609,128.6491193,영업,Y,Y,053-755-7991,대구광역시 수성구,2025-07-15,3460000,대구광역시 수성구
경일약품㈜,일반종합도매,대구광역시 수성구 들안로 142(황금동),대구광역시 수성구 황금동 817,35.8426176,128.6171656,영업,Y,Y,053-766-3400,대구광역시 수성구,2025-07-15,3460000,대구광역시 수성구
주식회사동국헬스케어,일반종합도매,대구광역시 수성구 청호로69길 49 (황금동),대구광역시 수성구 황금동 130-6,35.8486236084,128.6355988417,영업,Y,Y,053-751-0805,대구광역시 수성구,2025-07-15,3460000,대구광역시 수성구
동성약업사,한약도매,"대구광역시 수성구 파동로 142, 2층 (파동)",대구광역시 수성구 파동 149-8,35.8158810013,128.6146640542,영업,Y,Y,053-765-7150,대구광역시 수성구,2025-07-15,3460000,대구광역시 수성구
세종허브,한약도매,"대구광역시 수성구 수성로25길 56, 1층 (상동)",대구광역시 수성구 상동 162-20,35.83780435,128.6087327,영업,Y,Y,053-768-6663,대구광역시 수성구,2025-07-15,3460000,대구광역시 수성구
금포나라약업사,한약도매,대구광역시 수성구 수성로25길 74 (상동),대구광역시 수성구 상동 166-5,35.83795507,128.6077734,영업,Y,Y,053-766-0776,대구광역시 수성구,2025-07-15,3460000,대구광역시 수성구
